2026-05-06 22:08:53,785 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:55:18,213 | INFO | conftest | Performing login fixture setup
2026-05-07 11:55:22,899 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 11:55:22,900 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 11:55:22,987 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 11:55:23,071 | INFO | LoginPage | Login button clicked
2026-05-07 11:55:23,071 | INFO | conftest | Login fixture completed
2026-05-07 11:55:23,072 | INFO | NotesPage | Creating note | Title: Instant-49047226-33f8-49a6-8fa9-08bd148c8d8c
2026-05-07 11:55:23,072 | INFO | NotesPage | Clicking Add Note button
2026-05-07 11:55:23,843 | INFO | NotesPage | Entering title: Instant-49047226-33f8-49a6-8fa9-08bd148c8d8c
2026-05-07 11:55:23,843 | INFO | NotesPage | Typing 'Instant-49047226-33f8-49a6-8fa9-08bd148c8d8c' into element: ('id', 'title')
2026-05-07 11:55:23,960 | INFO | NotesPage | Entering description
2026-05-07 11:55:23,960 | INFO | NotesPage | Typing 'DOM validation' into element: ('id', 'description')
2026-05-07 11:55:24,043 | INFO | NotesPage | Selecting category: Work
2026-05-07 11:55:24,123 | INFO | NotesPage | Clicking Create button
2026-05-07 11:55:24,148 | INFO | NotesPage | Checking if note exists: Instant-49047226-33f8-49a6-8fa9-08bd148c8d8c
2026-05-07 11:55:26,555 | WARNING | NotesPage | Stale element detected. Retrying...
2026-05-07 11:55:27,081 | INFO | NotesPage | Note created successfully | Title: Instant-49047226-33f8-49a6-8fa9-08bd148c8d8c
2026-05-07 11:55:27,081 | INFO | NotesPage | Checking if note exists: Instant-49047226-33f8-49a6-8fa9-08bd148c8d8c
2026-05-07 11:55:27,545 | INFO | NotesPage | Note found: Instant-49047226-33f8-49a6-8fa9-08bd148c8d8c
2026-05-07 11:55:27,545 | INFO | conftest | Closing browser
2026-05-07 11:55:29,815 | INFO | conftest | Launching Chrome browser
2026-05-07 11:55:29,816 | INFO | conftest | Running tests locally
2026-05-07 11:55:58,171 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 11:55:58,171 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 11:55:58,241 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 11:55:58,336 | INFO | LoginPage | Login button clicked
2026-05-07 11:55:58,336 | INFO | LoginPage | Validating login success
2026-05-07 11:55:58,762 | INFO | conftest | Closing browser
2026-05-07 11:56:00,920 | INFO | conftest | Launching Chrome browser
2026-05-07 11:56:00,920 | INFO | conftest | Running tests locally
2026-05-07 11:56:28,293 | INFO | LoginPage | Attempting login with email: wrong@test.com
2026-05-07 11:56:28,293 | INFO | LoginPage | Typing 'wrong@test.com' into element: ('id', 'email')
2026-05-07 11:56:28,366 | INFO | LoginPage | Typing 'Password123' into element: ('id', 'password')
2026-05-07 11:56:28,441 | INFO | LoginPage | Login button clicked
2026-05-07 11:56:28,801 | INFO | conftest | Closing browser
2026-05-07 11:56:31,015 | INFO | conftest | Launching Chrome browser
2026-05-07 11:56:31,016 | INFO | conftest | Running tests locally
2026-05-07 11:56:38,512 | INFO | LoginPage | Attempting login with email: 
2026-05-07 11:56:38,512 | INFO | LoginPage | Typing '' into element: ('id', 'email')
2026-05-07 11:56:38,555 | INFO | LoginPage | Typing 'Password123' into element: ('id', 'password')
2026-05-07 11:56:38,628 | INFO | LoginPage | Login button clicked
2026-05-07 11:56:43,682 | INFO | conftest | Closing browser
2026-05-07 11:56:45,816 | INFO | conftest | Launching Chrome browser
2026-05-07 11:56:45,816 | INFO | conftest | Running tests locally
2026-05-07 11:57:20,603 | INFO | LoginPage | Attempting login with email: 
2026-05-07 11:57:20,603 | INFO | LoginPage | Typing '' into element: ('id', 'email')
2026-05-07 11:57:20,661 | INFO | LoginPage | Typing '' into element: ('id', 'password')
2026-05-07 11:57:20,728 | INFO | LoginPage | Login button clicked
2026-05-07 11:57:25,775 | INFO | conftest | Closing browser
2026-05-07 11:57:27,922 | INFO | conftest | Launching Chrome browser
2026-05-07 11:57:27,922 | INFO | conftest | Running tests locally
2026-05-07 11:57:29,848 | INFO | conftest | Performing login fixture setup
2026-05-07 11:57:54,384 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 11:57:54,384 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 11:57:54,455 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 11:57:54,557 | INFO | LoginPage | Login button clicked
2026-05-07 11:57:54,557 | INFO | conftest | Login fixture completed
2026-05-07 11:57:54,558 | INFO | NotesPage | Clicking Add Note button
2026-05-07 11:57:55,382 | INFO | NotesPage | Entering description
2026-05-07 11:57:55,382 | INFO | NotesPage | Typing 'Missing title' into element: ('id', 'description')
2026-05-07 11:57:55,483 | INFO | NotesPage | Selecting category: Home
2026-05-07 11:57:55,557 | INFO | NotesPage | Clicking Create button
2026-05-07 11:57:55,595 | INFO | NotesPage | Fetching validation errors
2026-05-07 11:57:55,638 | INFO | conftest | Closing browser
2026-05-07 11:57:57,767 | INFO | conftest | Launching Chrome browser
2026-05-07 11:57:57,768 | INFO | conftest | Running tests locally
2026-05-07 11:58:00,221 | INFO | conftest | Performing login fixture setup
2026-05-07 11:58:06,628 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 11:58:06,628 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 11:58:06,703 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 11:58:06,773 | INFO | LoginPage | Login button clicked
2026-05-07 11:58:06,773 | INFO | conftest | Login fixture completed
2026-05-07 11:58:06,774 | INFO | NotesPage | Clicking Add Note button
2026-05-07 11:58:07,582 | INFO | NotesPage | Entering title: Negative-cbefa264-4f53-44fe-9572-47d26dd849e7
2026-05-07 11:58:07,583 | INFO | NotesPage | Typing 'Negative-cbefa264-4f53-44fe-9572-47d26dd849e7' into element: ('id', 'title')
2026-05-07 11:58:07,721 | INFO | NotesPage | Selecting category: Work
2026-05-07 11:58:07,820 | INFO | NotesPage | Clicking Create button
2026-05-07 11:58:07,849 | INFO | NotesPage | Fetching validation errors
2026-05-07 11:58:07,877 | INFO | conftest | Closing browser
2026-05-07 11:58:20,658 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:58:20,658 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:58:20,658 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:58:20,658 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:58:20,659 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:58:20,659 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:58:20,659 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:58:20,659 | INFO | AuthAPI | Payload -> {'email': '', 'password': ''}
2026-05-07 11:58:22,963 | INFO | AuthAPI | Response Status -> 400
2026-05-07 11:58:22,967 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:58:22,967 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:58:23,122 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:58:23,124 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:58:23,126 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:58:23,126 | INFO | AuthAPI | Payload -> {'email': 'wrong@test.com', 'password': 'wrongpass'}
2026-05-07 11:58:23,216 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:58:23,218 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:58:23,218 | INFO | NotesAPI | Payload -> {'title': 'DELETE-752a4c92-28a2-4490-aa8e-3d79d75e11de', 'description': 'Delete Description', 'category': 'Work'}
2026-05-07 11:58:23,911 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:58:23,915 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:58:23,915 | INFO | NotesAPI | Payload -> {'title': 'API-d088fb55-d262-4936-ad2a-78c7b3368d03', 'description': 'API Automation Description', 'category': 'Home'}
2026-05-07 11:58:24,048 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:58:24,048 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:58:24,048 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/69fc310981124e02985c672b
2026-05-07 11:58:24,051 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:58:24,182 | INFO | AuthAPI | Response Status -> 401
2026-05-07 11:58:24,185 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:58:24,186 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:58:24,909 | INFO | NotesAPI | Response Status -> 401
2026-05-07 11:58:24,909 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:58:24,912 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:58:24,912 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:58:24,912 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:58:24,912 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:58:25,001 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:58:25,002 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:58:25,131 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:58:25,132 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:58:25,132 | INFO | NotesAPI | Payload -> {'title': '', 'description': 'Description', 'category': 'Home'}
2026-05-07 11:58:25,867 | INFO | NotesAPI | Response Status -> 400
2026-05-07 11:58:25,867 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:58:25,868 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:58:25,871 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/123456789
2026-05-07 11:58:25,872 | INFO | conftest | Launching Chrome browser
2026-05-07 11:58:25,874 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:58:25,874 | INFO | conftest | Running tests locally
2026-05-07 11:58:25,874 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:58:26,068 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:58:26,071 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:58:26,071 | INFO | NotesAPI | Payload -> {'title': 'Title', 'description': '', 'category': 'Home'}
2026-05-07 11:58:26,932 | INFO | NotesAPI | Response Status -> 400
2026-05-07 11:58:26,932 | INFO | NotesAPI | Response Status -> 400
2026-05-07 11:58:26,938 | INFO | conftest | Launching Chrome browser
2026-05-07 11:58:26,938 | INFO | conftest | Launching Chrome browser
2026-05-07 11:58:26,940 | INFO | conftest | Running tests locally
2026-05-07 11:58:26,940 | INFO | conftest | Running tests locally
2026-05-07 11:58:27,764 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:58:27,765 | INFO | test_get_notes | Starting test_get_all_notes
2026-05-07 11:58:27,766 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:58:28,743 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:58:28,743 | INFO | test_get_notes | Response received: 200
2026-05-07 11:58:28,744 | INFO | test_get_notes | test_get_all_notes PASSED
2026-05-07 11:58:28,748 | INFO | conftest | Launching Chrome browser
2026-05-07 11:58:28,752 | INFO | conftest | Running tests locally
2026-05-07 11:58:28,859 | INFO | conftest | Performing login fixture setup
2026-05-07 11:58:31,664 | INFO | conftest | Launching Chrome browser
2026-05-07 11:58:31,664 | INFO | conftest | Running tests locally
2026-05-07 11:58:32,006 | INFO | conftest | Launching Chrome browser
2026-05-07 11:58:32,006 | INFO | conftest | Running tests locally
2026-05-07 11:58:34,458 | INFO | conftest | Launching Chrome browser
2026-05-07 11:58:34,459 | INFO | conftest | Running tests locally
2026-05-07 11:58:36,790 | INFO | conftest | Launching Chrome browser
2026-05-07 11:58:36,790 | INFO | conftest | Running tests locally
2026-05-07 11:58:36,847 | INFO | conftest | Launching Chrome browser
2026-05-07 11:58:36,848 | INFO | conftest | Running tests locally
2026-05-07 11:58:54,294 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 11:58:54,294 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 11:58:54,430 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 11:58:54,699 | INFO | LoginPage | Login button clicked
2026-05-07 11:58:54,700 | INFO | conftest | Login fixture completed
2026-05-07 11:58:54,701 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:58:54,702 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:58:55,432 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:58:55,434 | INFO | test_api_to_ui_validation | STARTING E2E TEST: API -> UI
2026-05-07 11:58:55,434 | INFO | test_api_to_ui_validation | Creating note via UI | Title: DELETE-e7af9ccc-10c8-41f9-8235-fa475681f033
2026-05-07 11:58:55,434 | INFO | NotesPage | Creating note | Title: DELETE-e7af9ccc-10c8-41f9-8235-fa475681f033
2026-05-07 11:58:55,434 | INFO | NotesPage | Clicking Add Note button
2026-05-07 11:58:56,164 | INFO | NotesPage | Entering title: DELETE-e7af9ccc-10c8-41f9-8235-fa475681f033
2026-05-07 11:58:56,164 | INFO | NotesPage | Typing 'DELETE-e7af9ccc-10c8-41f9-8235-fa475681f033' into element: ('id', 'title')
2026-05-07 11:58:56,465 | INFO | NotesPage | Entering description
2026-05-07 11:58:56,465 | INFO | NotesPage | Typing 'Delete validation' into element: ('id', 'description')
2026-05-07 11:58:56,601 | INFO | NotesPage | Selecting category: Work
2026-05-07 11:58:56,713 | INFO | NotesPage | Clicking Create button
2026-05-07 11:58:56,740 | INFO | NotesPage | Checking if note exists: DELETE-e7af9ccc-10c8-41f9-8235-fa475681f033
2026-05-07 11:59:00,563 | WARNING | NotesPage | Stale element detected. Retrying...
2026-05-07 11:59:01,384 | INFO | NotesPage | Note created successfully | Title: DELETE-e7af9ccc-10c8-41f9-8235-fa475681f033
2026-05-07 11:59:01,384 | INFO | test_api_to_ui_validation | Note created successfully
2026-05-07 11:59:01,384 | INFO | NotesPage | Checking if note exists: DELETE-e7af9ccc-10c8-41f9-8235-fa475681f033
2026-05-07 11:59:01,904 | INFO | NotesPage | Note found: DELETE-e7af9ccc-10c8-41f9-8235-fa475681f033
2026-05-07 11:59:01,904 | INFO | test_api_to_ui_validation | Note created and visible in UI
2026-05-07 11:59:01,904 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:59:02,540 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:59:02,540 | INFO | test_api_to_ui_validation | GET Notes Status: 200
2026-05-07 11:59:02,541 | INFO | test_api_to_ui_validation | Located Note ID: 69fc312a81124e02985c67de
2026-05-07 11:59:02,541 | INFO | test_api_to_ui_validation | Deleting note via API | ID: 69fc312a81124e02985c67de
2026-05-07 11:59:02,542 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/69fc312a81124e02985c67de
2026-05-07 11:59:03,437 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:59:03,437 | INFO | test_api_to_ui_validation | Delete Status: 200
2026-05-07 11:59:03,438 | INFO | test_api_to_ui_validation | Refreshing UI page
2026-05-07 11:59:03,438 | INFO | NotesPage | Refreshing browser page
2026-05-07 11:59:06,016 | INFO | NotesPage | Checking if note exists: DELETE-e7af9ccc-10c8-41f9-8235-fa475681f033
2026-05-07 11:59:07,157 | WARNING | NotesPage | Note NOT found: DELETE-e7af9ccc-10c8-41f9-8235-fa475681f033
2026-05-07 11:59:07,157 | INFO | test_api_to_ui_validation | Deleted note removed from UI successfully
2026-05-07 11:59:07,157 | INFO | test_api_to_ui_validation | E2E API -> UI validation PASSED
2026-05-07 11:59:07,159 | INFO | conftest | Closing browser
2026-05-07 11:59:09,423 | INFO | conftest | Launching Chrome browser
2026-05-07 11:59:09,424 | INFO | conftest | Running tests locally
2026-05-07 11:59:11,905 | INFO | conftest | Performing login fixture setup
2026-05-07 11:59:16,960 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 11:59:16,960 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 11:59:17,034 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 11:59:17,106 | INFO | LoginPage | Login button clicked
2026-05-07 11:59:17,106 | INFO | conftest | Login fixture completed
2026-05-07 11:59:17,107 | INFO | NotesPage | Creating note | Title: Instant-85d7d744-76f7-4614-a467-f2db9463c6ef
2026-05-07 11:59:17,107 | INFO | NotesPage | Clicking Add Note button
2026-05-07 11:59:18,167 | INFO | NotesPage | Entering title: Instant-85d7d744-76f7-4614-a467-f2db9463c6ef
2026-05-07 11:59:18,168 | INFO | NotesPage | Typing 'Instant-85d7d744-76f7-4614-a467-f2db9463c6ef' into element: ('id', 'title')
2026-05-07 11:59:18,289 | INFO | NotesPage | Entering description
2026-05-07 11:59:18,289 | INFO | NotesPage | Typing 'DOM validation' into element: ('id', 'description')
2026-05-07 11:59:18,355 | INFO | NotesPage | Selecting category: Work
2026-05-07 11:59:18,447 | INFO | NotesPage | Clicking Create button
2026-05-07 11:59:18,474 | INFO | NotesPage | Checking if note exists: Instant-85d7d744-76f7-4614-a467-f2db9463c6ef
2026-05-07 11:59:20,484 | WARNING | NotesPage | Stale element detected. Retrying...
2026-05-07 11:59:21,319 | INFO | NotesPage | Note created successfully | Title: Instant-85d7d744-76f7-4614-a467-f2db9463c6ef
2026-05-07 11:59:21,319 | INFO | NotesPage | Checking if note exists: Instant-85d7d744-76f7-4614-a467-f2db9463c6ef
2026-05-07 11:59:21,789 | INFO | NotesPage | Note found: Instant-85d7d744-76f7-4614-a467-f2db9463c6ef
2026-05-07 11:59:21,790 | INFO | conftest | Closing browser
2026-05-07 11:59:41,177 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:59:41,177 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:59:41,922 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:59:41,928 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:59:41,929 | INFO | AuthAPI | Payload -> {'email': 'wrong@test.com', 'password': 'wrongpass'}
2026-05-07 11:59:42,551 | INFO | AuthAPI | Response Status -> 401
2026-05-07 11:59:42,557 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:59:42,558 | INFO | AuthAPI | Payload -> {'email': '', 'password': ''}
2026-05-07 11:59:43,205 | INFO | AuthAPI | Response Status -> 400
2026-05-07 11:59:43,211 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:59:43,212 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:59:44,010 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:59:44,014 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:59:44,015 | INFO | NotesAPI | Payload -> {'title': 'API-39e3e38b-bdaf-458c-9dbd-8617724199db', 'description': 'API Automation Description', 'category': 'Home'}
2026-05-07 11:59:44,662 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:59:44,666 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:59:44,666 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:59:45,328 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:59:45,331 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:59:45,332 | INFO | NotesAPI | Payload -> {'title': 'DELETE-77e440eb-032b-4607-a9d0-2ae001910fac', 'description': 'Delete Description', 'category': 'Work'}
2026-05-07 11:59:45,892 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:59:45,892 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/69fc315b81124e02985c6903
2026-05-07 11:59:46,765 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:59:46,765 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:59:47,684 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:59:47,692 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:59:47,693 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:59:48,346 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:59:48,347 | INFO | test_get_notes | Starting test_get_all_notes
2026-05-07 11:59:48,347 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:59:48,954 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:59:48,954 | INFO | test_get_notes | Response received: 200
2026-05-07 11:59:48,955 | INFO | test_get_notes | test_get_all_notes PASSED
2026-05-07 11:59:48,961 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:59:48,962 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:59:49,620 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:59:49,624 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:59:50,324 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:59:50,330 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:59:50,957 | INFO | NotesAPI | Response Status -> 401
2026-05-07 11:59:50,961 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:59:50,961 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:59:51,706 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:59:51,710 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/123456789
2026-05-07 11:59:52,272 | INFO | NotesAPI | Response Status -> 400
2026-05-07 11:59:52,278 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:59:52,278 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:59:52,963 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:59:52,967 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:59:52,967 | INFO | NotesAPI | Payload -> {'title': '', 'description': 'Description', 'category': 'Home'}
2026-05-07 11:59:53,543 | INFO | NotesAPI | Response Status -> 400
2026-05-07 11:59:53,550 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:59:53,550 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:59:54,474 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:59:54,477 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:59:54,477 | INFO | NotesAPI | Payload -> {'title': 'Title', 'description': '', 'category': 'Home'}
2026-05-07 11:59:55,078 | INFO | NotesAPI | Response Status -> 400
2026-05-07 11:59:55,084 | INFO | conftest | Launching Chrome browser
2026-05-07 11:59:55,089 | INFO | conftest | Running tests locally
2026-05-07 11:59:57,535 | INFO | conftest | Performing login fixture setup
2026-05-07 12:00:23,747 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 12:00:23,748 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 12:00:23,821 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 12:00:23,942 | INFO | LoginPage | Login button clicked
2026-05-07 12:00:23,942 | INFO | conftest | Login fixture completed
2026-05-07 12:00:23,943 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 12:00:23,944 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 12:00:24,857 | INFO | AuthAPI | Response Status -> 200
2026-05-07 12:00:24,859 | INFO | test_api_to_ui_validation | STARTING E2E TEST: API -> UI
2026-05-07 12:00:24,859 | INFO | test_api_to_ui_validation | Creating note via UI | Title: DELETE-238aa25e-0194-4f35-badd-fd65067b2a77
2026-05-07 12:00:24,859 | INFO | NotesPage | Creating note | Title: DELETE-238aa25e-0194-4f35-badd-fd65067b2a77
2026-05-07 12:00:24,859 | INFO | NotesPage | Clicking Add Note button
2026-05-07 12:00:25,138 | INFO | NotesPage | Entering title: DELETE-238aa25e-0194-4f35-badd-fd65067b2a77
2026-05-07 12:00:25,138 | INFO | NotesPage | Typing 'DELETE-238aa25e-0194-4f35-badd-fd65067b2a77' into element: ('id', 'title')
2026-05-07 12:00:25,248 | INFO | NotesPage | Entering description
2026-05-07 12:00:25,248 | INFO | NotesPage | Typing 'Delete validation' into element: ('id', 'description')
2026-05-07 12:00:25,326 | INFO | NotesPage | Selecting category: Work
2026-05-07 12:00:25,440 | INFO | NotesPage | Clicking Create button
2026-05-07 12:00:25,502 | INFO | NotesPage | Checking if note exists: DELETE-238aa25e-0194-4f35-badd-fd65067b2a77
2026-05-07 12:00:29,716 | WARNING | NotesPage | Stale element detected. Retrying...
2026-05-07 12:00:30,484 | INFO | NotesPage | Note created successfully | Title: DELETE-238aa25e-0194-4f35-badd-fd65067b2a77
2026-05-07 12:00:30,484 | INFO | test_api_to_ui_validation | Note created successfully
2026-05-07 12:00:30,484 | INFO | NotesPage | Checking if note exists: DELETE-238aa25e-0194-4f35-badd-fd65067b2a77
2026-05-07 12:00:31,131 | INFO | NotesPage | Note found: DELETE-238aa25e-0194-4f35-badd-fd65067b2a77
2026-05-07 12:00:31,131 | INFO | test_api_to_ui_validation | Note created and visible in UI
2026-05-07 12:00:31,131 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 12:00:31,881 | INFO | NotesAPI | Response Status -> 200
